"State","Date","CumulativeCases","CumulativeDeaths","CumulativeTests","CumulativePositives","CurrentHospitalizations","CasesDailyChange","DeathsDailyChange","TestsDailyChange","PositivesDailyChange","CurrHospDailyChange","Rolling Avg Change in Cases (7 Days)","Rolling Avg Change in Deaths (7 Days)","Rolling Avg Change in Tests (7 Days)","Rolling Avg Change in Positives (7 Days)","Change in Cases (7 Days)","Change in Deaths (7 Days)","Change in Tests (7 Days)","Change in Current Hospitalizations (7 Days)","Pct Change in Cases (2 Wks - Rolling)","Pct Change in Deaths (2 Wks - Rolling)","Pct Change in Tests (2 Wks - Rolling)","Pct Change in Positives (2 Wks - Rolling)","Change in Tests (7 Days) Over Pop","Positivity Rate (7 Days - Rolling)"
"Alaska",2020-03-19,8,0,438,6,NA,3,0,26,0,NA,1.14285714285714,0,56,0.857142857142857,8,0,392,NA,NA,NA,NA,NA,0.000535852203213746,0.0153061224489796
"Alaska",2020-03-20,11,0,698,12,NA,3,0,260,6,NA,1.42857142857143,0,91.1428571428571,1.57142857142857,10,0,638,NA,NA,NA,11.2692307692308,NA,0.000872126800128495,0.0172413793103448
"Alaska",2020-03-21,13,0,772,14,NA,2,0,74,2,NA,1.71428571428571,0,89.7142857142857,1.85714285714286,12,0,628,NA,NA,NA,3.75757575757576,NA,0.00085845710106692,0.0207006369426752
"Alaska",2020-03-22,18,0,968,22,NA,5,0,196,8,NA,2.42857142857143,0,117.714285714286,3,17,0,824,NA,Inf,NA,5.33846153846154,NA,0.00112638320267379,0.0254854368932039
"Alaska",2020-03-23,30,0,968,22,NA,12,0,0,0,NA,4.14285714285714,0,117.714285714286,3,29,0,824,NA,Inf,NA,5.8099173553719,NA,0.00112638320267379,0.0254854368932039
"Alaska",2020-03-24,34,0,1022,36,NA,4,0,54,14,NA,4.42857142857143,0,97.8571428571429,4.71428571428571,31,0,685,NA,Inf,NA,1.18152866242038,NA,0.000936374385717898,0.0481751824817518
"Alaska",2020-03-25,41,1,1691,42,NA,7,1,669,6,NA,5.14285714285714,0.142857142857143,182.714285714286,5.14285714285714,36,1,1279,NA,Inf,Inf,2.49453551912568,NA,0.00174835450997546,0.0281469898358092
"Alaska",2020-03-26,56,1,1860,59,NA,15,0,169,17,NA,6.85714285714286,0.142857142857143,203.142857142857,7.57142857142857,48,1,1422,NA,Inf,Inf,2.62755102040816,Inf,0.00194383120655599,0.0372714486638537
"Alaska",2020-03-27,58,1,2388,69,NA,2,0,528,10,NA,6.71428571428571,0.142857142857143,241.428571428571,8.14285714285714,47,1,1690,NA,46,Inf,1.64890282131661,0.753846153846154,0.0023101791414062,0.0337278106508876
"Alaska",2020-03-28,85,2,2921,85,NA,27,1,533,16,NA,10.2857142857143,0.285714285714286,307,10.1428571428571,72,2,2149,NA,71,Inf,2.42197452229299,3.36109818520242,0.0029376183283325,0.0330386226151698
"Alaska",2020-03-29,102,2,3334,102,NA,17,0,413,17,NA,12,0.285714285714286,338,11.4285714285714,84,2,2366,NA,83,Inf,1.87135922330097,3.3956043956044,0.00323425079796868,0.0338123415046492
"Alaska",2020-03-30,114,3,3654,114,NA,12,1,320,12,NA,12,0.428571428571429,383.714285714286,13.1428571428571,84,3,2686,NA,83,Inf,2.25970873786408,3.14445271779598,0.00367168116793909,0.0342516753536858
"Alaska",2020-03-31,119,3,3713,119,NA,5,0,59,5,NA,12.1428571428571,0.428571428571429,384.428571428571,11.8571428571429,85,3,2691,NA,27.3333333333333,Inf,2.92846715328467,2.22829183698749,0.00367851601746988,0.030843552582683
"Alaska",2020-04-01,132,3,4603,133,NA,13,0,890,14,NA,13,0.285714285714286,416,13,91,2,2912,NA,17.2,Inf,1.27677873338546,0.90625,0.00398061636673069,0.03125
"Alaska",2020-04-02,143,3,5022,143,NA,11,0,419,10,NA,12.4285714285714,0.285714285714286,451.714285714286,12,87,2,3162,NA,9.875,Inf,1.22362869198312,0.735610373181531,0.00432235884327006,0.0265654648956357
"Alaska",2020-04-03,157,3,6016,157,NA,14,0,994,14,NA,14.1428571428571,0.285714285714286,518.285714285714,12.5714285714286,99,2,3628,NA,8.9,Inf,1.14674556213018,0.40683572216097,0.00495936681953947,0.0242557883131202
"Alaska",2020-04-04,171,5,6040,171,NA,14,2,24,14,NA,12.2857142857143,0.428571428571429,445.571428571429,12.2857142857143,86,3,3119,NA,6.16666666666667,Inf,0.451372731503025,0.331985103706809,0.00426357913730529,0.0275729400448862
"Alaska",2020-04-05,185,6,6284,185,NA,14,1,244,14,NA,11.8571428571429,0.571428571428571,421.428571428571,11.8571428571429,83,4,2950,NA,3.88235294117647,Inf,0.246830092983939,0.103987086359968,0.00403256122316467,0.028135593220339
"Alaska",2020-04-06,190,6,6883,191,NA,5,0,599,6,NA,10.8571428571429,0.428571428571429,461.285714285714,11,76,3,3229,NA,1.62068965517241,Inf,0.202159344750558,-0.0643129967998348,0.00441394582698262,0.0238463920718489
"Alaska",2020-04-07,213,6,6913,213,NA,23,0,30,22,NA,13.4285714285714,0.428571428571429,457.142857142857,13.4285714285714,94,3,3200,NA,2.03225806451613,Inf,0.189149015235972,-0.390246212121212,0.00437430369970405,0.029375
"Alaska",2020-04-08,226,7,7068,226,NA,13,1,155,13,NA,13.4285714285714,0.571428571428571,352.142857142857,13.2857142857143,94,4,2465,NA,1.61111111111111,3,-0.153502747252747,0.340398918187965,0.00336958081867828,0.0377281947261663
"Alaska",2020-04-09,235,7,7223,235,NA,9,0,155,9,NA,13.1428571428571,0.571428571428571,314.428571428571,13.1428571428571,92,4,2201,NA,0.916666666666667,3,-0.303921568627451,0.121479944793533,0.00300870076345269,0.0417991821899137
"Alaska",2020-04-10,246,7,7432,246,NA,11,0,209,11,NA,12.7142857142857,0.571428571428571,202.285714285714,12.7142857142857,89,4,1416,NA,0.893617021276596,3,-0.609702315325248,0.863539498463673,0.00193562938711904,0.0628531073446328
"Alaska",2020-04-11,257,8,7732,257,NA,11,1,300,11,NA,12.2857142857143,0.428571428571429,241.714285714286,12.2857142857143,86,3,1692,NA,0.194444444444444,0.5,-0.45751843539596,0.538424399826857,0.00231291308121852,0.0508274231678487
"Alaska",2020-04-12,272,8,8038,272,NA,15,0,306,15,NA,12.4285714285714,0.285714285714286,250.571428571429,12.4285714285714,87,2,1754,NA,0.0357142857142857,0,-0.405423728813559,0.466946978335234,0.00239766521540028,0.0496009122006841
"Alaska",2020-04-13,277,8,7830,277,NA,5,0,0,5,NA,12.4285714285714,0.285714285714286,165,12.2857142857143,87,2,947,NA,0.0357142857142857,NA,-0.706720346856612,1.17387539996236,0.00129452050113117,0.0744588744588745
"Alaska",2020-04-14,285,9,8348,285,NA,8,1,518,8,NA,10.2857142857143,0.428571428571429,234.714285714286,10.2857142857143,72,3,1435,NA,-0.152941176470588,0,-0.5515625,0.420792115510123,0.00196160181533604,0.0438222763237979
"Alaska",2020-04-15,293,9,8664,293,NA,8,0,316,8,NA,9.57142857142857,0.285714285714286,257.714285714286,9.57142857142857,67,2,1596,NA,-0.263736263736264,0,-0.352535496957404,0.188470066518847,0.0021816839702274,0.037139689578714
"Alaska",2020-04-16,300,9,8735,300,NA,7,0,71,7,NA,9.28571428571429,0.285714285714286,245.714285714286,9.28571428571429,65,2,1512,NA,-0.252873563218391,0,-0.313039527487506,0.422549833887043,0.00206685849811016,0.0377906976744186
"Alaska",2020-04-17,309,9,9450,309,NA,9,0,715,9,NA,9,0.285714285714286,318,9,63,2,2018,NA,-0.363636363636364,0,0.425141242937853,0.166809605488851,0.00275854527062587,0.0283018867924528
"Alaska",2020-04-18,314,9,9655,314,39,5,0,205,5,NA,8.14285714285714,0.142857142857143,304.428571428571,8.14285714285714,57,1,1923,NA,-0.337209302325581,NA,0.136524822695035,-0.0299182608885447,0.0026286831295409,0.0267480056311591
"Alaska",2020-04-19,319,9,9895,319,37,5,0,240,5,0,6.71428571428571,0.142857142857143,295,6.71428571428571,47,1,1857,NA,-0.433734939759036,NA,0.0587229190421893,-0.19104991394148,0.00253846311573451,0.0227602905569007
"Alaska",2020-04-20,321,9,10124,321,46,2,0,229,2,9,6.28571428571429,0.142857142857143,327.714285714286,6.28571428571429,44,1,2294,NA,-0.421052631578947,NA,1.42238648363252,-0.195665711794744,0.00313582896472534,0.019180470793374
"Alaska",2020-04-21,329,9,11119,329,42,8,0,995,8,0,6.28571428571429,0,395.857142857143,6.28571428571429,44,0,2771,NA,-0.531914893617021,NA,0.931010452961673,-0.459447008146686,0.00378787360996248,0.0158787441356911
"Alaska",2020-04-22,335,9,12159,335,39,6,0,1040,6,0,6,0,499.285714285714,6,42,0,3495,NA,-0.553191489361702,NA,1.18984962406015,-0.681480455950898,0.00477755982202052,0.0120171673819742
"Alaska",2020-04-23,337,9,12161,337,42,2,0,2,2,3,5.28571428571429,0,489.428571428571,5.28571428571429,37,0,3426,NA,-0.597826086956522,NA,1.26587301587302,-0.741627325566639,0.00468323889849565,0.0107997664915353
"Alaska",2020-04-24,339,9,12281,339,36,2,0,120,2,0,4.28571428571429,0,404.428571428571,4.28571428571429,30,0,2831,NA,-0.662921348314607,NA,0.402874132804757,-0.831401140661774,0.00386989180433193,0.0105969622041681
"Alaska",2020-04-25,339,9,15732,339,32,0,0,3451,0,0,3.57142857142857,0,868.142857142857,3.57142857142857,25,0,6077,NA,-0.709302325581395,NA,2.16016640665627,-0.91906196065225,0.00830707611971922,0.0041138719763041
"Alaska",2020-04-26,340,9,16177,341,14,1,0,445,2,0,3,0,897.428571428571,3.14285714285714,21,0,6282,NA,-0.758620689655172,NA,2.38287560581583,-0.929395060508587,0.00858730495048152,0.0035020694046482
"Alaska",2020-04-27,345,9,16256,345,10,5,0,79,4,0,3.42857142857143,0,876,3.42857142857143,24,0,6132,NA,-0.724137931034483,NA,1.67306015693112,-0.947435489009239,0.00838225946455789,0.00391389432485323
"Alaska",2020-04-28,351,9,17089,351,16,6,0,833,6,6,3.14285714285714,0,852.857142857143,3.14285714285714,22,0,5970,NA,-0.694444444444444,NA,1.15445687477445,-0.915908244928345,0.00816081033976037,0.00368509212730318
"Alaska",2020-04-29,355,9,19119,355,14,4,0,2030,4,0,2.85714285714286,0,994.285714285714,2.85714285714286,20,0,6960,NA,-0.701492537313433,NA,0.991416309012876,-0.922628238119746,0.00951411054685631,0.0028735632183908
"Alaska",2020-04-30,355,9,19119,355,19,0,0,0,0,5,2.57142857142857,0,994,2.57142857142857,18,0,6958,NA,-0.723076923076923,NA,1.03093987157034,-0.931545315851151,0.009511376607044,0.00258695027306697
"Alaska",2020-05-01,364,9,20325,364,25,9,0,1206,9,6,3.57142857142857,0,1149.14285714286,3.57142857142857,25,0,8044,NA,-0.603174603174603,NA,1.84139879901095,-0.890187303165921,0.0109959059251311,0.00310790651417205
"Alaska",2020-05-02,365,9,21399,365,10,1,0,1074,1,0,3.71428571428571,0,809.571428571429,3.71428571428571,26,0,5667,NA,-0.543859649122807,NA,-0.0674675004113872,-0.828474486020946,0.00774661845819464,0.00458796541379919
"Alaska",2020-05-03,368,9,21578,368,12,3,0,179,3,2,4,0,771.571428571429,3.85714285714286,28,0,5401,NA,-0.404255319148936,NA,-0.140241961158867,-0.780359823043014,0.00738300446315674,0.00499907424551009
"Alaska",2020-05-04,370,9,21723,370,12,2,0,145,2,0,3.57142857142857,0,781,3.57142857142857,25,0,5467,2,-0.431818181818182,NA,-0.108447488584475,-0.761586045196801,0.00747322447696314,0.00457289189683556
"Alaska",2020-05-05,371,9,22692,371,13,1,0,969,1,1,2.85714285714286,0,800.428571428571,2.85714285714286,20,0,5603,NA,-0.545454545454545,NA,-0.0614740368509213,-0.775201596547304,0.00765913238420056,0.00356951633053721
"Alaska",2020-05-06,372,10,23655,372,8,1,1,963,1,0,2.42857142857143,0.142857142857143,648,2.42857142857143,17,1,4536,NA,-0.595238095238095,Inf,-0.348275862068965,-0.688129881582263,0.00620057549433049,0.00374779541446208
"Alaska",2020-05-07,374,10,24341,374,12,2,0,686,2,4,2.71428571428571,0.142857142857143,746,2.71428571428571,19,1,5222,NA,-0.486486486486487,Inf,-0.249496981891348,-0.663098947281253,0.00713831684995455,0.0036384527001149
"Alaska",2020-05-08,377,10,25473,377,16,3,0,1132,3,4,1.85714285714286,0.142857142857143,735.428571428571,1.85714285714286,13,1,5148,NA,-0.566666666666667,Inf,-0.360019890601691,-0.761700336700337,0.00703716107689889,0.00252525252525253
"Alaska",2020-05-09,378,10,26449,378,8,1,0,976,1,0,1.85714285714286,0.142857142857143,721.428571428571,1.85714285714286,13,1,5050,NA,-0.48,Inf,-0.108875948473619,-0.374249504950495,0.00690319802609546,0.00257425742574257
"Alaska",2020-05-10,379,10,27364,379,8,1,0,915,1,0,1.57142857142857,0.142857142857143,826.571428571429,1.57142857142857,11,1,5786,NA,-0.476190476190476,Inf,0.0712830957230143,-0.457137919115105,0.00790928787702739,0.00190114068441065
"Alaska",2020-05-11,379,10,28680,381,7,0,0,1316,2,0,1.28571428571429,0.142857142857143,993.857142857143,1.57142857142857,9,1,6957,NA,-0.625,Inf,0.272544357051399,-0.596018398735087,0.00951000963713784,0.00158114129653586
"Alaska",2020-05-12,383,10,29961,383,10,4,0,1281,2,3,1.71428571428571,0.142857142857143,1038.42857142857,1.71428571428571,12,1,7269,NA,-0.454545454545455,Inf,0.29734071033375,-0.552020410460361,0.00993650424785898,0.00165084605860504
"Alaska",2020-05-13,383,10,30649,383,12,0,0,688,0,2,1.57142857142857,0,999.142857142857,1.57142857142857,11,0,6994,4,-0.45,NA,0.541887125220459,-0.452673720331713,0.00956058752366567,0.00157277666571347
"Alaska",2020-05-14,383,10,31762,387,12,0,0,1113,4,0,1.28571428571429,0,1060.14285714286,1.85714285714286,9,0,7421,0,-0.5,NA,0.421103025660666,-0.322837593016814,0.0101442836735949,0.00175178547365584
"Alaska",2020-05-15,388,10,32418,388,8,5,0,656,1,0,1.57142857142857,0,992.142857142857,1.57142857142857,11,0,6945,NA,-0.56,NA,0.349067599067599,-0.490372930165587,0.00949360599826395,0.00158387329013679
"Alaska",2020-05-16,388,10,33281,392,10,0,0,863,4,2,1.42857142857143,0,976,2,10,0,6832,2,-0.615384615384615,NA,0.352871287128713,-0.553357503152585,0.00933913839886815,0.00204918032786885
"Alaska",2020-05-17,388,10,34651,396,13,0,0,1370,4,3,1.28571428571429,0,1041,2.42857142857143,9,0,7287,5,-0.678571428571429,NA,0.259419287936398,-0.533329267238969,0.00996110970616982,0.00233292164127899
"Alaska",2020-05-18,388,10,35611,399,9,0,0,960,3,0,1.28571428571429,0,990.142857142857,2.57142857142857,9,0,6931,2,-0.64,NA,-0.00373724306453931,-0.432081950656471,0.00947446841957774,0.00259702784590968
"Alaska",2020-05-19,400,10,36380,399,16,12,0,769,0,7,2.42857142857143,0,917,2.28571428571429,17,0,6419,6,-0.15,NA,-0.11693492915119,-0.301698083813678,0.00877457982762509,0.0024926000934725
"Alaska",2020-05-20,401,10,37045,402,16,1,0,665,3,0,2.57142857142857,0,913.714285714286,2.71428571428571,18,0,6396,4,0.0588235294117647,NA,-0.0855018587360595,-0.207372254718022,0.00874313951978347,0.00297060662914321
"Alaska",2020-05-21,401,10,39545,402,19,0,0,2500,0,3,2.57142857142857,0,1111.85714285714,2.14285714285714,18,0,7783,7,-0.0526315789473684,NA,0.0487804878048781,-0.47030302210621,0.0106391267796239,0.00192727739946036
"Alaska",2020-05-22,403,10,41446,404,15,2,0,1901,2,0,2.14285714285714,0,1289.71428571429,2.28571428571429,15,0,9028,7,0.153846153846154,NA,0.299928005759539,-0.29818342933097,0.0123410043127901,0.00177226406734603
"Alaska",2020-05-23,407,10,42351,408,10,4,0,905,4,0,2.71428571428571,0,1295.71428571429,2.28571428571429,19,0,9070,0,0.461538461538462,NA,0.327576112412178,-0.314731574930031,0.0123984170488487,0.00176405733186329
"Alaska",2020-05-24,407,10,43507,408,10,0,0,1156,0,0,2.71428571428571,0,1265.14285714286,1.71428571428571,19,0,8856,NA,0.727272727272727,NA,0.215314944421573,-0.287262872628726,0.012105885488931,0.0013550135501355
"Alaska",2020-05-25,408,10,44472,409,10,1,0,965,1,0,2.85714285714286,0,1265.85714285714,1.42857142857143,20,0,8861,1,1.22222222222222,NA,0.278459096811427,-0.286249243364693,0.0121127203384617,0.0011285407967498
"Alaska",2020-05-26,410,10,44964,411,12,2,0,492,2,2,1.42857142857143,0,1226.28571428571,1.71428571428571,10,0,8584,NA,-0.166666666666667,NA,0.337279950147998,-0.153191985088537,0.0117340696744561,0.00139794967381174
"Alaska",2020-05-27,411,10,46363,412,14,1,0,1399,1,2,1.42857142857143,0,1331.14285714286,1.42857142857143,10,0,9318,NA,-0.0909090909090909,NA,0.456848030018762,-0.317645222345802,0.0127374255855757,0.00107319167203263
"Alaska",2020-05-28,424,10,47970,425,10,13,0,1607,13,0,3.28571428571429,0,1203.57142857143,3.28571428571429,23,0,8425,NA,1.55555555555556,NA,0.0824874726969035,0.55839306094499,0.0115167214593771,0.0027299703264095
"Alaska",2020-05-29,429,10,49439,430,14,5,0,1469,5,4,3.71428571428571,0,1141.85714285714,3.71428571428571,26,0,7993,NA,1.36363636363636,NA,-0.114643331856447,1.05372883090886,0.010926190459917,0.0032528462404604
"Alaska",2020-05-30,433,10,51695,434,14,4,0,2256,4,0,3.71428571428571,0,1334.85714285714,3.71428571428571,26,0,9344,4,1.6,NA,0.0302094818081588,0.357876712328767,0.0127729668031358,0.00278253424657534
"Alaska",2020-05-31,459,10,51695,434,14,26,0,0,0,0,7.42857142857143,0,1169.71428571429,3.71428571428571,52,0,8188,4,4.77777777777778,NA,-0.0754290876242096,0.361116698755711,0.0111927495916177,0.00317537860283341
"Alaska",2020-06-01,466,10,54190,467,10,7,0,2495,33,0,8.28571428571429,0,1388.28571428571,8.28571428571429,58,0,9718,0,5.44444444444444,NA,0.0967159462814581,1.29812947337129,0.0132842135480387,0.005968306235851
"Alaska",2020-06-02,486,10,56203,487,10,20,0,2013,20,0,10.8571428571429,0,1605.57142857143,10.8571428571429,76,0,11239,NA,3.47058823529412,NA,0.309296365330848,1.71289705489812,0.0153633747753043,0.00676216745262034
"Alaska",2020-06-03,504,10,58182,505,11,18,0,1979,18,1,13.2857142857143,0,1688.42857142857,13.2857142857143,93,0,11819,NA,4.16666666666667,NA,0.26840523717536,1.6488481971491,0.0161562173208757,0.00786868601404518
"Alaska",2020-06-04,512,10,60097,513,13,8,0,1915,8,2,12.5714285714286,0,1732.42857142857,12.5714285714286,88,0,12127,3,3.88888888888889,NA,0.439406528189911,2.76517412935323,0.0165772440519722,0.00725653500453533
"Alaska",2020-06-05,523,10,60990,524,8,11,0,893,11,0,13.4285714285714,0,1650.14285714286,13.4285714285714,94,0,11551,NA,5.26666666666667,NA,0.445139497059927,3.59176694658471,0.0157898693860255,0.0081378235650593
"Alaska",2020-06-06,535,10,63901,536,7,12,0,2911,12,0,14.5714285714286,0,1743.71428571429,14.5714285714286,102,0,12206,NA,4.36842105263158,NA,0.306292808219178,3.73711699164345,0.0166852346745586,0.00835654596100278
"Alaska",2020-06-07,543,10,64904,544,7,8,0,1003,8,0,12,0,1887,15.7142857142857,84,0,13209,NA,3.42105263157895,NA,0.613214460185638,5.14580967522144,0.0180563054904346,0.00832765538647891
"Alaska",2020-06-08,562,10,65912,563,7,19,0,1008,19,0,13.7142857142857,0,1674.57142857143,13.7142857142857,96,0,11722,NA,3.8,NA,0.206215270631817,6.25691861457089,0.0160236212399784,0.00818972871523631
"Alaska",2020-06-09,572,11,66890,573,12,10,1,978,10,5,12.2857142857143,0.142857142857143,1526.71428571429,12.2857142857143,86,1,10687,2,7.6,Inf,-0.0491146899190319,4.75640185895636,0.0146088073871054,0.00804716010105736
"Alaska",2020-06-10,NA,NA,67720,593,22,NA,NA,830,20,10,NA,NA,1362.57142857143,12.5714285714286,NA,NA,9538,11,NA,NA,-0.192994331161689,7.59702243656951,0.0130381589649304,0.00922625288320402
"Arizona",2020-03-01,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-02,1,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-03,1,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-04,1,0,29,2,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-05,1,0,30,2,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-06,2,0,36,3,NA,1,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-07,4,0,49,5,NA,2,0,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-08,4,0,49,5,NA,0,0,0,0,NA,0.428571428571429,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-09,4,0,49,5,NA,0,0,0,0,NA,0.428571428571429,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"Arizona",2020-03-10,6,0,57,6,NA,2,0,8,1,NA,0.714285714285714,0,4,0.571428571428571,5,0,NA,NA,NA,NA,NA,NA,NA,0.142857142857143
"Arizona",2020-03-11,9,0,68,9,NA,3,0,11,3,NA,1.14285714285714,0,5.57142857142857,1,8,0,39,NA,NA,NA,NA,NA,5.35808714640231e-06,0.179487179487179
"Arizona",2020-03-12,9,0,91,9,NA,0,0,23,0,NA,1.14285714285714,0,8.71428571428571,1,8,0,61,NA,NA,NA,NA,NA,8.38059784437285e-06,0.114754098360656
"Arizona",2020-03-13,9,0,103,9,NA,0,0,12,0,NA,1,0,9.57142857142857,0.857142857142857,7,0,67,NA,NA,NA,NA,NA,9.20491894381936e-06,0.0895522388059701
"Arizona",2020-03-14,12,0,133,12,NA,3,0,30,3,NA,1.14285714285714,0,12,1,8,0,84,NA,NA,NA,NA,NA,1.15404953922511e-05,0.0833333333333333
"Arizona",2020-03-15,12,0,133,12,NA,0,0,0,0,NA,1.14285714285714,0,12,1,8,0,84,NA,NA,NA,NA,NA,1.15404953922511e-05,0.0833333333333333
"Arizona",2020-03-16,18,0,143,18,NA,6,0,10,6,NA,2,0,13.4285714285714,1.85714285714286,14,0,94,NA,NA,NA,NA,NA,1.29143638913287e-05,0.138297872340426
"Arizona",2020-03-17,20,0,162,20,NA,2,0,19,2,NA,2,0,15,2,14,0,105,NA,NA,NA,NA,NA,1.44256192403139e-05,0.133333333333333
"Arizona",2020-03-18,27,0,176,28,NA,7,0,14,8,NA,2.57142857142857,0,15.4285714285714,2.71428571428571,18,0,108,NA,NA,NA,1.76923076923077,NA,1.48377797900372e-05,0.175925925925926
"Arizona",2020-03-19,45,0,219,44,NA,18,0,43,16,NA,5.14285714285714,0,18.2857142857143,5,36,0,128,NA,NA,NA,1.09836065573771,NA,1.75855167881922e-05,0.2734375
"Arizona",2020-03-20,68,0,276,65,NA,23,0,57,21,NA,8.42857142857143,0,24.7142857142857,8,59,0,173,NA,NA,NA,1.58208955223881,NA,2.3767925034041e-05,0.323699421965318
"Arizona",2020-03-21,104,1,344,104,NA,36,1,68,39,NA,13.1428571428571,0.142857142857143,30.1428571428571,13.1428571428571,92,1,211,NA,NA,NA,1.51190476190476,NA,2.89886253305356e-05,0.436018957345972
"Arizona",2020-03-22,152,2,434,152,NA,48,1,90,48,NA,20,0.285714285714286,43,20,140,2,301,NA,45.6666666666667,Inf,2.58333333333333,NA,4.13534418222332e-05,0.465116279069767
"Arizona",2020-03-23,235,2,574,265,NA,83,0,140,113,NA,31,0.285714285714286,61.5714285714286,35.2857142857143,217,2,431,NA,71.3333333333333,Inf,3.58510638297872,NA,5.92137323102409e-05,0.573085846867749
