Date,Confirmed Cases,Confirmed Deaths,Country,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
2023-02-13,14725272,118170,China,12657,58,Upper middle income,Western Pacific Region,1456928486,19468.4285714286,62.5714285714286,2020,10107.0657492793,81.1089913715916,13.362652153833,0.0429474947965487,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,6355637,142276,Colombia,0,0,Upper middle income,Region of the Americas,50930662,71.7142857142857,4.57142857142857,2020,124789.993894052,2793.52347707556,1.40807684208553,0.0897578863480818,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,8992,161,Comoros,0,0,Lower middle income,African Region,806166,0,0,2020,11154.0303113751,199.710729551978,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,25073,388,Congo (Brazzaville),0,0,Lower middle income,African Region,5702174,0,0,2020,4397.09486241563,68.0442231331418,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,95646,1464,Congo (Kinshasa),61,1,Low income,African Region,92853164,8.71428571428571,0.142857142857143,2020,1030.0779842031,15.7668294426671,0.093850175253971,0.00153852746317985,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,7020,2,Cook Islands,0,0,,Western Pacific Region,17029,0,0,2020,412237.947031534,117.446708555993,0,0,18250350,105419,,,187.142857142857,1,,,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,1190377,9181,Costa Rica,0,0,Upper middle income,Region of the Americas,5123105,600.142857142857,3.28571428571429,2020,232354.597456035,1792.07726564261,117.144360137623,0.641352126437831,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,88064,834,Cote d'Ivoire,1,0,Lower middle income,African Region,26811790,7.85714285714286,0.142857142857143,2020,3284.52520327811,31.1057187901293,0.293048053007384,0.00532814641831608,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,1268232,17928,Croatia,8,5,High income,European Region,4096869,46.8571428571429,4.14285714285714,2020,309561.277160681,4376.02471545954,11.4373056246472,1.01122519242308,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,1112523,8530,Cuba,7,0,Upper middle income,Region of the Americas,11300698,4.85714285714286,0,2020,98447.2817519767,754.820631433563,0.429809101804407,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,45986,301,Curacao,0,0,High income,,189288,0,0,2020,242941.97202147,1590.16947719877,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,645515,1293,Cyprus,0,0,High income,European Region,1237537,193.571428571429,0.285714285714286,2020,521612.687135819,1044.8172458682,156.416679720629,0.230873328000929,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,4595426,42348,Czechia,100,0,High income,European Region,10530953,553.714285714286,3,2020,436373.232318101,4021.28848167872,52.579693947384,0.284874502810904,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,3401570,8206,Denmark,343,15,High income,European Region,5825641,139.285714285714,3.71428571428571,2020,583896.261372783,1408.6003583125,23.9090795820948,0.637575455522528,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,15690,189,Djibouti,0,0,Lower middle income,Eastern Mediterranean Region,1090156,0,0,2020,14392.4355780274,173.369682871075,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,15760,74,Dominica,0,0,Upper middle income,Region of the Americas,71995,0,0,2020,218904.090561845,1027.8491561914,0,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,660429,4384,Dominican Republic,17,0,Upper middle income,Region of the Americas,10999664,47.7142857142857,0,2020,60040.8339745651,398.557628669385,4.33779483757738,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,1052007,35965,Ecuador,0,0,Upper middle income,Region of the Americas,17588595,0,3.28571428571429,2020,59811.8837803702,2044.79095686722,0,0.186809366280495,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,515698,24809,Egypt,32,2,Lower middle income,Eastern Mediterranean Region,107465134,7.57142857142857,0.428571428571429,2020,4798.7470987567,230.856270090353,0.0704547446191113,0.00398800441240252,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,201785,4230,El Salvador,0,0,Lower middle income,Region of the Americas,6292731,0,0,2020,32066.3635550288,672.204166998399,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,17212,183,Equatorial Guinea,0,0,Upper middle income,African Region,1596049,0.285714285714286,0,2020,10784.1300611698,114.658133929472,0.179013479983563,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,10189,103,Eritrea,0,0,Low income,African Region,3555868,0,0,2020,2865.40445258373,28.9662045947712,0,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,614215,2919,Estonia,0,0,High income,European Region,1329444,44.5714285714286,1,2020,462008.930048953,2195.65472483234,33.5263678435711,0.752194150336532,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,74158,1423,Eswatini,0,0,Lower middle income,African Region,1180655,2.14285714285714,0,2020,62810.8973408828,1205.26318018388,1.81497316562175,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,499782,7572,Ethiopia,17,0,Low income,African Region,117190911,15.7142857142857,0,2020,4264.68226704032,64.6125193104779,0.13409133507193,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,1930,0,Falkland Islands,0,0,,,3747,0,0,2020,515078.729650387,0,0,0,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,34658,28,Faroe Islands,0,0,High income,,52415,0,0,2020,661222.932366689,534.19822569875,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,68864,883,Fiji,0,0,Upper middle income,Western Pacific Region,920422,2.28571428571429,0,2020,74817.8552881178,959.342562433319,2.48333295565978,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,1460857,8821,Finland,0,0,High income,European Region,5529468,237,11.7142857142857,2020,264194.855635298,1595.27100979696,42.8612662194627,2.11851948764071,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,38522794,160965,France,5669,48,High income,European Region,64480053,3017.42857142857,21.8571428571429,2020,597437.381138629,2496.35340715368,46.7963103477687,0.338975261964237,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,98041,413,French Guiana,0,0,,,290969,0,0,2020,336946.54757036,1419.39519330238,0,0,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,77957,649,French Polynesia,0,0,High income,,301920,0,0,2020,258204.160042395,2149.57604663487,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,48981,306,Gabon,0,0,Upper middle income,African Region,2292573,0,0,2020,21365.0775787728,133.474484781946,0,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,12586,372,Gambia,0,0,Low income,African Region,2573995,0,0,2020,4889.67538786983,144.522425257236,0,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,1818861,16941,Georgia,0,0,Upper middle income,European Region,3765912,427.142857142857,1,2020,482980.21833755,4498.51191424547,113.423483380084,0.265539927645681,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,37928944,166875,Germany,21632,112,High income,European Region,83328988,12388.7142857143,83.2857142857143,2020,455171.06243988,2002.60442380508,148.672323798224,0.999480688349585,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,171152,1462,Ghana,0,0,Lower middle income,African Region,32180401,5.71428571428571,0,2020,5318.51669592309,45.4313791801414,0.177570370061135,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,20399,111,Gibraltar,0,0,High income,,32709,0,0,2020,623650.982909902,3393.56140511786,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,5548487,34779,Greece,0,0,High income,European Region,10512232,0,0,2020,527812.456954908,3308.4315490754,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,11971,21,Greenland,0,0,High income,,56026,0,0,2020,213668.653839289,374.825973655089,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,19680,238,Grenada,0,0,Upper middle income,Region of the Americas,123663,0,0,2020,159142.184808714,1924.58536506473,0,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,201704,1010,Guadeloupe,0,0,,,395642,44.2857142857143,0.428571428571429,2020,509814.428195187,2552.81289650745,111.933804514471,1.08323036626907,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,60903,417,Guam,0,1,High income,,169231,9.42857142857143,0.142857142857143,2020,359880.872889719,2464.08754897152,55.7142097403634,0.844154693035808,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,1231988,20151,Guatemala,18,2,Upper middle income,Region of the Americas,17362718,339.571428571429,3,2020,70955.9413451281,1160.59017948688,19.5575041057183,0.172784007665159,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,34814,66,Guernsey,0,0,,,62794,6.42857142857143,0,2020,554416.02700895,1051.05583335988,102.375568184403,0,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,38240,467,Guinea,0,0,Low income,African Region,13205153,0,0,2020,2895.83922276402,35.3649821399267,0,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,8953,176,Guinea-Bissau,6,0,Low income,African Region,2015828,0.857142857142857,0,2020,4441.35114702246,87.3090362868261,0.425206345552724,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,73032,1297,Guyana,0,0,Upper middle income,Region of the Americas,797202,6.85714285714286,0.285714285714286,2020,91610.4073998811,1626.94022343145,8.60151236091086,0.358396348371286,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,34076,860,Haiti,0,0,Lower middle income,Region of the Americas,11306801,0,0,2020,3013.76136362531,76.0604170887946,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,471224,11107,Honduras,0,0,Lower middle income,Region of the Americas,10121763,40.5714285714286,0.428571428571429,2020,46555.5259493825,1097.33847749646,4.00833615363535,0.0423415790876973,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,2193272,48707,Hungary,0,0,High income,European Region,9750573,117.714285714286,4.28571428571429,2020,224937.754940146,4995.29617387614,12.0725505787491,0.439534608449605,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,208839,211,Iceland,0,0,High income,European Region,366669,21.5714285714286,1.71428571428571,2020,569557.284635461,575.450883494378,58.830794453386,4.67529492344789,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,44685499,530753,India,74,0,Lower middle income,South-East Asia Region,1396387127,279.428571428571,1.14285714285714,2020,32000.7955788037,380.090155328394,0.200108240777682,0.000818438612587656,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,60762530,803777,29784.3417864589,393.992299005565,414.857142857143,7.85714285714286,0.203353068666018,0.00385138387625033
2023-02-13,6732968,160870,Indonesia,169,6,Lower middle income,South-East Asia Region,271857970,237.714285714286,4.57142857142857,2020,24766.4911203449,591.742813352134,0.874406167729001,0.0168155032255577,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,60762530,803777,29784.3417864589,393.992299005565,414.857142857143,7.85714285714286,0.203353068666018,0.00385138387625033
2023-02-13,7565678,144783,Iran,126,2,Lower middle income,Eastern Mediterranean Region,87290193,113.857142857143,2.71428571428571,2020,86672.7147687713,1658.63993449986,1.30435205770645,0.031094967498648,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,2465545,25375,Iraq,0,0,Upper middle income,Eastern Mediterranean Region,42556984,0,0,2020,57935.1440882183,596.25935898089,0,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,1701617,8602,Ireland,0,0,High income,European Region,4946119,114.285714285714,12.4285714285714,2020,344030.74410462,1739.14133485264,23.1061392347645,2.51279264178064,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,38008,116,Isle of Man,0,0,High income,,84046,0,0,2020,452228.541512981,1380.1965590272,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,4791731,12240,Israel,568,4,High income,European Region,8757489,388.571428571429,3,2020,547158.09520286,1397.66090485526,44.3701874557226,0.342563947268447,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,25519067,187551,Italy,0,0,High income,European Region,59500579,4414.42857142857,39.8571428571429,2020,428887.708807002,3152.08697380911,74.1913548678001,0.669861428695389,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,153905,3488,Jamaica,0,0,Upper middle income,Region of the Americas,2820436,39.4285714285714,0.571428571428571,2020,54567.804410382,1236.68822834484,13.9796015327316,0.202602920764226,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,188022826,2918207,184216.433855862,2859.12991645607,52246.1428571429,527.571428571429,51.1884558094387,0.516891109676605
2023-02-13,32983028,70809,Japan,9423,93,High income,Western Pacific Region,125244761,28351,169.571428571429,2020,263348.564336356,565.36496564515,226.364757883965,1.35392033341362,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,66391,161,Jersey,0,0,,,108319,0,0,2020,612921.094175537,1486.35050175869,0,0,18250350,105419,,,187.142857142857,1,,,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,1746997,14122,Jordan,0,0,Upper middle income,Eastern Mediterranean Region,10928721,0,0,2020,159853.746838262,1292.19146503969,0,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,1497449,19066,Kazakhstan,900,0,Upper middle income,European Region,18979243,128.571428571429,0.142857142857143,2020,78899.3006728456,1004.57115175774,6.77431805743931,0.00752702006382145,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,342849,5688,Kenya,32,0,Lower middle income,African Region,51985780,4.57142857142857,0,2020,6595.05349347456,109.414536051974,0.0879361350628686,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,5008,18,Kiribati,0,0,Lower middle income,Western Pacific Region,126463,0,0,2020,39600.5155658177,142.334121442635,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,272713,3204,Kosovo,3,0,Upper middle income,,1670698,12.1428571428571,0,2020,163232.972087116,1917.76131892179,7.26813412289782,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,662858,2570,Kuwait,0,0,High income,Eastern Mediterranean Region,4360444,0,0,2020,152016.17083031,589.389520883653,0,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,206611,2991,Kyrgyzstan,12,0,Lower middle income,European Region,6424874,1.71428571428571,0,2020,32157.9847324632,465.534421375423,0.266820129746625,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,218000,758,Laos,1,0,Lower middle income,Western Pacific Region,7319399,1.42857142857143,0,2020,29783.8661343643,103.560415274533,0.195176055926372,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,116351641,400168,59601.0390174561,204.985751610821,65486.8571428572,302.142857142857,33.5455924313264,0.154772447235335
2023-02-13,975649,6245,Latvia,59,0,High income,European Region,1897052,28.2857142857143,0.571428571428571,2020,514297.446775313,3291.9498253079,14.9103526343581,0.301219245138547,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,1230268,10805,Lebanon,127,2,Lower middle income,Eastern Mediterranean Region,5662923,101.857142857143,1.14285714285714,2020,217249.642984727,1908.02523714343,17.9866727584223,0.201814000094499,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,34790,723,Lesotho,0,0,Lower middle income,African Region,2254100,0,0,2020,15434.0978661106,320.748857637194,0,0,97117813,1345525,28938.1516918062,400.925487841427,2002,36,0.596535052606631,0.0107269040428765,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,8065,294,Liberia,0,0,Low income,African Region,5087584,0.428571428571429,0,2020,1585.23181140596,57.7877436519967,0.0842386933702576,0,2284655,47891,3267.59008623819,68.4953119048754,208.857142857143,1,0.298714479621664,0.00143023348656064,8954792,174222,7897.9295537305,153.659971410842,648.857142857143,1.14285714285714,0.57227772624094,0.00100797485907695
2023-02-13,507170,6437,Libya,4,0,Upper middle income,Eastern Mediterranean Region,6653942,0.571428571428571,0,2020,76220.9829902335,967.396469641605,0.0858782014373692,0,140110231,2534150,55765.7732995889,1008.62608960479,46641.7142857143,197.285714285714,18.5640352356663,0.0785223915454441,22551024,343728,30103.0416367366,458.837625099073,458.142857142857,6.85714285714286,0.611568392820871,0.00915350260536383
2023-02-13,21372,89,Liechtenstein,0,0,High income,,38756,1.85714285714286,0,2020,551450.098049334,2296.41861905253,47.9188475885762,0,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,3849145,21585,,,836.571428571429,6.85714285714286,,
2023-02-13,1300014,9559,Lithuania,43,4,High income,European Region,2820267,300.857142857143,1.42857142857143,2020,460954.228801741,3389.39540121556,106.676829838148,0.506537653552458,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
2023-02-13,315412,1212,Luxembourg,60,0,High income,European Region,630399,66.1428571428571,0.142857142857143,2020,500337.088098173,1922.59188228408,104.922211397634,0.226613847511089,415273946,2822660,333792.851235751,2268.82456398819,118479.571428571,943.571428571429,95.2326394209489,0.758432838181106,272545037,2193958,293094.967095687,2359.38270935867,47427.8571428572,326.428571428571,51.0039235412848,0.35104132680262
