Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Somalia,2022-01-26,25388,1335,0,0,Low income,Eastern Mediterranean Region,15893219,161,0,1597.41082030015,83.9980874862418,10.130106430925,0,1756749,40102,2264.69636076089,51.6971140778979,3455.42857142857,59.7142857142857,4.4545330668089,0.076980106744093,18055420,315282,24879.2929020501,434.4398094724,75307,200.857142857143,103.768558725008,0.276769174497839
South Africa,2022-01-26,3590399,94491,4511,94,Upper middle income,African Region,59308690,3688.71428571429,164,60537.4861592795,1593.20666162075,62.1951738558765,2.76519343118184,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,7804922,162623,6967.67729156419,145.178207314057,13337.8571428571,255.142857142857,11.9070868783074,0.227773332240744
South Korea,2022-01-26,777497,6654,14514,34,High income,Western Pacific Region,51269183,9284.85714285714,24.8571428571429,15164.9968754134,129.785567287078,181.100158020017,0.484835946325551,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,15318272,165157,7801.95483242204,84.1183296822466,170030.857142857,381.571428571429,86.6006993182114,0.194343268683115
South Sudan,2022-01-26,16752,137,14,0,Low income,African Region,11193729,20.7142857142857,0.142857142857143,1496.5522213375,12.2389956019125,1.85052592521096,0.0127622477600756,1756749,40102,2264.69636076089,51.6971140778979,3455.42857142857,59.7142857142857,4.4545330668089,0.076980106744093,7804922,162623,6967.67729156419,145.178207314057,13337.8571428571,255.142857142857,11.9070868783074,0.227773332240744
Spain,2022-01-26,9529320,92591,133553,215,High income,European Region,46754783,121772,164.857142857143,203814.869593128,1980.3535394443,2604.48219811008,3.52599525180435,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
Sri Lanka,2022-01-26,604581,15346,927,16,Lower middle income,South-East Asia Region,21413250,863.571428571429,14.7142857142857,28233.9672866099,716.659077907371,40.3288351171087,0.687157984625674,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,51033332,733028,25246.6951361996,362.636216704372,343141.571428571,633.142857142857,169.755536291724,0.31322204656259
St. Barthelemy,2022-01-26,3282,6,0,0,,,9885,47.1428571428571,0,332018.209408194,606.980273141123,4769.1307175374,0,472831,2763,,,15730.5714285714,13.4285714285714,,,1950567,17073,,,28529.5714285714,55.2857142857143,,
St. Helena,2022-01-26,4,0,0,0,,,6071,0,0,658.870037885027,0,0,0,472831,2763,,,15730.5714285714,13.4285714285714,,,1950567,17073,,,28529.5714285714,55.2857142857143,,
St. Kitts and Nevis,2022-01-26,5331,33,77,5,High income,Region of the Americas,53192,38,0.714285714285714,100221.837870356,620.394044217176,714.393141825839,13.4284425155233,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
St. Lucia,2022-01-26,20192,326,225,0,Upper middle income,Region of the Americas,183629,331.571428571429,1.42857142857143,109960.844964575,1775.31871327514,1805.65939242401,7.77966132022409,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
St. Pierre and Miquelon,2022-01-26,774,0,0,0,,,5795,31.5714285714286,0,133563.416738568,0,5448.04634537163,0,472831,2763,,,15730.5714285714,13.4285714285714,,,1950567,17073,,,28529.5714285714,55.2857142857143,,
St. Vincent and Grenadines,2022-01-26,9385,92,2723,0,Upper middle income,Region of the Americas,110947,397.285714285714,0.571428571428571,84589.9393404058,829.224764977872,3580.86035932215,5.15046437874455,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
Sudan,2022-01-26,56595,3411,762,0,Low income,Eastern Mediterranean Region,43849269,502.142857142857,3,1290.67145908407,77.7892101234344,11.4515673486565,0.0684161918411912,1756749,40102,2264.69636076089,51.6971140778979,3455.42857142857,59.7142857142857,4.4545330668089,0.076980106744093,18055420,315282,24879.2929020501,434.4398094724,75307,200.857142857143,103.768558725008,0.276769174497839
Suriname,2022-01-26,72088,1252,459,5,Upper middle income,Region of the Americas,586634,617.142857142857,4.28571428571429,122884.115138229,2134.20974576993,1052.00662958993,7.30560159437449,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
Sweden,2022-01-26,1973485,15768,50495,75,High income,European Region,10099270,39021.2857142857,20.4285714285714,195408.678052968,1561.3009653173,3863.7728978714,2.02277703522843,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
Switzerland,2022-01-26,2046465,12649,43203,14,High income,European Region,8654618,34991.8571428572,15,236459.309931415,1461.53186657112,4043.14287965767,1.73317874919494,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
Syria,2022-01-26,51124,2977,49,3,Low income,Eastern Mediterranean Region,17500657,43.2857142857143,3,2921.26175605864,170.107899377721,2.47337653013337,0.171422135751818,1756749,40102,2264.69636076089,51.6971140778979,3455.42857142857,59.7142857142857,4.4545330668089,0.076980106744093,18055420,315282,24879.2929020501,434.4398094724,75307,200.857142857143,103.768558725008,0.276769174497839
Tajikistan,2022-01-26,17627,125,18,0,Lower middle income,European Region,9537642,19.1428571428571,0,1848.15072740201,13.1059647657146,2.00708488983515,0,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
Tanzania,2022-01-26,32920,778,0,0,Lower middle income,African Region,59734213,75.2857142857143,3.57142857142857,551.10795550282,13.024361767351,1.26034495985934,0.0597886603348833,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,7804922,162623,6967.67729156419,145.178207314057,13337.8571428571,255.142857142857,11.9070868783074,0.227773332240744
Thailand,2022-01-26,2407022,22076,8078,19,Upper middle income,South-East Asia Region,69799978,7708.57142857143,15.4285714285714,34484.5667429867,316.275171318822,110.43802089123,0.22103977494909,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,51033332,733028,25246.6951361996,362.636216704372,343141.571428571,633.142857142857,169.755536291724,0.31322204656259
Timor-Leste,2022-01-26,19879,122,8,0,Lower middle income,South-East Asia Region,1318442,1.85714285714286,0,15077.6446745477,92.5334599474228,1.40858896875468,0,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,51033332,733028,25246.6951361996,362.636216704372,343141.571428571,633.142857142857,169.755536291724,0.31322204656259
Togo,2022-01-26,36421,267,49,0,Low income,African Region,8278737,52.1428571428572,0.571428571428571,4399.34255672091,32.2512963028056,6.29840725014663,0.0690236410974973,1756749,40102,2264.69636076089,51.6971140778979,3455.42857142857,59.7142857142857,4.4545330668089,0.076980106744093,7804922,162623,6967.67729156419,145.178207314057,13337.8571428571,255.142857142857,11.9070868783074,0.227773332240744
Tonga,2022-01-26,1,0,0,0,Upper middle income,Western Pacific Region,105697,0,0,9.46100646186741,0,0,0,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,15318272,165157,7801.95483242204,84.1183296822466,170030.857142857,381.571428571429,86.6006993182114,0.194343268683115
Trinidad and Tobago,2022-01-26,108088,3347,680,12,High income,Region of the Americas,1399491,735.142857142857,15.5714285714286,77233.7942866371,2391.583797252,525.293022350881,11.1264942550031,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
Tunisia,2022-01-26,866445,26051,9706,52,Lower middle income,Eastern Mediterranean Region,11818618,8870.28571428571,29.2857142857143,73311.871151094,2204.23403142398,750.534936850122,2.47793052332466,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,18055420,315282,24879.2929020501,434.4398094724,75307,200.857142857143,103.768558725008,0.276769174497839
Turkey,2022-01-26,11167927,86487,77434,188,Upper middle income,European Region,84339067,71936.4285714286,176.285714285714,132417.009071253,1025.46782975439,852.943139285956,2.09020232919715,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
Turks and Caicos Islands,2022-01-26,5659,34,89,0,High income,,38718,55.4285714285714,0.285714285714286,146159.409060385,878.144532258898,1431.59696855652,7.37936581730166,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,1950567,17073,,,28529.5714285714,55.2857142857143,,
U.S. Virgin Islands,2022-01-26,14689,98,168,1,High income,,104423,94.4285714285714,0.571428571428571,140668.243586183,938.490562423987,904.289011315241,5.47224817739934,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,1950567,17073,,,28529.5714285714,55.2857142857143,,
Uganda,2022-01-26,160974,3507,196,10,Low income,African Region,45741000,243.428571428571,8.28571428571429,3519.2496884633,76.6708204892766,5.32189002051926,0.181144143890914,1756749,40102,2264.69636076089,51.6971140778979,3455.42857142857,59.7142857142857,4.4545330668089,0.076980106744093,7804922,162623,6967.67729156419,145.178207314057,13337.8571428571,255.142857142857,11.9070868783074,0.227773332240744
Ukraine,2022-01-26,4100292,106205,24941,158,Lower middle income,European Region,43733759,19482.1428571429,138.428571428571,93755.7642826906,2428.44435119332,445.471491648885,3.16525664826962,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
United Arab Emirates,2022-01-26,833201,2228,2369,4,High income,Eastern Mediterranean Region,9890400,2752.85714285714,4,84243.4077489283,225.268947666424,278.336279913567,0.404432581088733,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,18055420,315282,24879.2929020501,434.4398094724,75307,200.857142857143,103.768558725008,0.276769174497839
United Kingdom,2022-01-26,16149319,154702,101603,346,High income,European Region,67886004,91795.5714285714,261.428571428571,237888.784851735,2278.8497022155,1352.20172082262,3.8509936662139,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
United States,2022-01-26,72483051,872950,642163,4021,High income,Region of the Americas,331002647,606088.571428572,2297.14285714286,218980.276009696,2637.29008789468,1831.06865434998,6.93995313319309,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
Uruguay,2022-01-26,621453,6368,11668,29,High income,Region of the Americas,3473727,11183.8571428571,15.7142857142857,178900.932629421,1833.18953965006,3219.55557902424,4.52375379938772,187932939,2042454,148787.89512728,1617.02590919569,2232743.57142857,4553.85714285714,1767.67956761333,3.60532231657401,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
Uzbekistan,2022-01-26,217360,1549,1174,4,Lower middle income,European Region,33469199,1298.42857142857,3.42857142857143,6494.32930856816,46.2813585709058,38.7947309832115,0.102439602112122,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,136912232,1749674,147066.770099615,1879.44422604456,1663731.85714286,3186.71428571429,1787.12790645202,3.4230672481499
Vanuatu,2022-01-26,7,1,0,0,Lower middle income,,307150,0,0,22.7901676705193,3.25573823864561,0,0,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,1950567,17073,,,28529.5714285714,55.2857142857143,,
Holy See,2022-01-26,29,0,0,0,,,809,0,0,35846.7243510507,0,0,0,472831,2763,,,15730.5714285714,13.4285714285714,,,1950567,17073,,,28529.5714285714,55.2857142857143,,
Venezuela,2022-01-26,475135,5419,3746,9,Upper middle income,Region of the Americas,28435943,2010.85714285714,3.85714285714286,16708.9587990804,190.568675707361,70.7153317495799,0.135643219468504,98862855,2320564,37239.0563692069,874.095873564973,663450.714285714,2658.28571428571,249.904562714442,1.00130682610514,131590706,2486024,129248.576137248,2441.77626224625,1069763.14285714,3843.14285714286,1050.72286046093,3.77474030861836
Vietnam,2022-01-26,2187481,37165,15954,155,Lower middle income,Western Pacific Region,97338583,15627.7142857143,150.142857142857,22472.9077882714,381.811598798392,160.550049158968,1.54248040720767,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,15318272,165157,7801.95483242204,84.1183296822466,170030.857142857,381.571428571429,86.6006993182114,0.194343268683115
Wallis and Futuna,2022-01-26,454,7,0,0,,,11246,0,0,40369.9093010848,622.443535479282,0,0,472831,2763,,,15730.5714285714,13.4285714285714,,,1950567,17073,,,28529.5714285714,55.2857142857143,,
Yemen,2022-01-26,10821,2003,236,8,Low income,Eastern Mediterranean Region,29825968,53.1428571428572,1.28571428571429,362.804653984743,67.1562445181997,1.78176470727982,0.0431072106599955,1756749,40102,2264.69636076089,51.6971140778979,3455.42857142857,59.7142857142857,4.4545330668089,0.076980106744093,18055420,315282,24879.2929020501,434.4398094724,75307,200.857142857143,103.768558725008,0.276769174497839
Zambia,2022-01-26,303266,3906,697,1,Lower middle income,African Region,18383956,584.857142857143,4.14285714285714,16496.2318230092,212.467871441816,31.8134542346132,0.22535177645427,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,7804922,162623,6967.67729156419,145.178207314057,13337.8571428571,255.142857142857,11.9070868783074,0.227773332240744
Zimbabwe,2022-01-26,228943,5321,167,5,Lower middle income,African Region,14862927,293.714285714286,7.85714285714286,15403.628100979,358.00485328361,19.7615372607486,0.528640345010297,73640077,1222978,23768.3940210398,394.733739660038,448461.571428572,1270.57142857143,144.747422426092,0.410095203270375,7804922,162623,6967.67729156419,145.178207314057,13337.8571428571,255.142857142857,11.9070868783074,0.227773332240744
Afghanistan,2022-01-27,161004,7403,312,2,Low income,Eastern Mediterranean Region,38928341,243,2.42857142857143,4135.90705034155,190.169933005879,6.24223878433453,0.0623856903784168,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,18147386,315542,25006.0165701248,434.798073979929,77180.7142857143,210.857142857143,106.350425362785,0.290548578633578
Albania,2022-01-27,252577,3323,1562,6,Upper middle income,European Region,2877800,1580.71428571429,5.28571428571429,87767.3917575926,1154.70150809646,549.278714891336,1.83672051070758,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Algeria,2022-01-27,245698,6539,2130,13,Lower middle income,African Region,43851043,2175.42857142857,12.2857142857143,5603.01382113078,149.118459964567,49.609505785953,0.280169260414497,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
American Samoa,2022-01-27,18,0,0,0,Upper middle income,,55197,0,0,326.104679602152,0,0,0,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,1974838,17115,,,24935.2857142857,50.5714285714286,,
Andorra,2022-01-27,35028,145,0,0,High income,European Region,77265,403.857142857143,0.142857142857143,453348.864298195,1876.6582540607,5226.9092455464,1.84892438823714,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Angola,2022-01-27,97901,1893,89,1,Lower middle income,African Region,32866268,383,1.71428571428571,2978.768383438,57.5970475260532,11.6532853684513,0.0521594272366341,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Anguilla,2022-01-27,2270,7,0,0,,,15002,11.8571428571429,0,151313.158245567,466.604452739635,790.37080770183,0,479090,2768,,,11602.4285714286,9.71428571428571,,,1974838,17115,,,24935.2857142857,50.5714285714286,,
Antigua and Barbuda,2022-01-27,6524,127,82,1,High income,Region of the Americas,97928,111.857142857143,0.857142857142857,66620.3741524385,1296.87117065599,1142.23861262502,8.75278630363999,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Argentina,2022-01-27,8207752,120352,77729,333,Upper middle income,Region of the Americas,45195777,90202.4285714286,220.428571428571,181604.400782843,2662.90366022472,1995.81541814025,4.87719397829075,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Armenia,2022-01-27,358218,8035,2556,2,Upper middle income,European Region,2963234,1269.85714285714,1.28571428571429,120887.516814399,2711.56445964105,428.537585238676,0.433888881443141,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Aruba,2022-01-27,32718,193,156,0,High income,,106766,126.142857142857,0.857142857142857,306445.872281438,1807.69158720941,1181.48902406063,8.02823798908695,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,1974838,17115,,,24935.2857142857,50.5714285714286,,
Australia,2022-01-27,2457285,3477,66223,87,High income,Western Pacific Region,25499881,52966.1428571429,71.2857142857143,96364.5673483731,136.353577493166,2077.11333465214,2.79553125309543,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,15525615,165527,7907.55948031045,84.306779351243,175258.714285714,376.857142857143,89.263369448297,0.191942172514436
Austria,2022-01-27,1727661,14042,43053,12,High income,European Region,9006400,31737.1428571429,12.2857142857143,191825.923787529,1559.11351927518,3523.84336218055,1.36410933177677,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Azerbaijan,2022-01-27,643509,8664,3361,14,Upper middle income,European Region,10139175,2022.42857142857,14.2857142857143,63467.5898186983,854.507393353009,199.466778256473,1.40896219719201,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Bahamas,2022-01-27,32376,735,94,4,High income,Region of the Americas,393248,97.5714285714286,1.28571428571429,82329.7257710147,1869.04955651396,248.1167827209,3.26947444288156,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Bahrain,2022-01-27,348655,1402,5255,2,High income,Eastern Mediterranean Region,1701583,3995.28571428571,0.571428571428571,204900.378059724,823.938650068789,2347.9816819313,0.335821744474746,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,18147386,315542,25006.0165701248,434.798073979929,77180.7142857143,210.857142857143,106.350425362785,0.290548578633578
Bangladesh,2022-01-27,1747331,28288,15807,15,Lower middle income,South-East Asia Region,164689383,13449.8571428571,15.4285714285714,10609.8581958984,171.765778004038,81.6680280043137,0.0936828540341998,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,51328032,733739,25392.486146997,362.987955451155,330642.714285714,627,163.572227785891,0.310183114251626
Barbados,2022-01-27,42122,277,767,0,High income,Region of the Americas,287371,642.857142857143,0.571428571428571,146577.072843119,963.910763438204,2237.02858972249,1.98846985753111,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Belarus,2022-01-27,734078,5992,1974,16,Upper middle income,European Region,9449321,1853.57142857143,15.7142857142857,77685.7935083378,634.11963674427,196.159219119705,1.66300686729615,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Belgium,2022-01-27,3007724,28938,68285,36,High income,European Region,11589616,52137.5714285714,25.5714285714286,259518.865853709,2496.8903197483,4498.64528976382,2.20640861366145,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Belize,2022-01-27,49794,624,735,0,Lower middle income,Region of the Americas,397621,690.714285714286,1.71428571428571,125229.804260841,1569.33361165532,1737.11721894539,4.31135607597615,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Benin,2022-01-27,26450,163,0,0,Lower middle income,African Region,12123198,20.1428571428571,0,2181.76755011343,13.4452971897349,1.66151350022141,0,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Bermuda,2022-01-27,10552,116,290,2,High income,,62273,112.285714285714,0.571428571428571,169447.433076935,1862.76556453037,1803.12036172521,9.17618504694766,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,1974838,17115,,,24935.2857142857,50.5714285714286,,
Bhutan,2022-01-27,4225,3,136,0,Lower middle income,South-East Asia Region,771612,129.714285714286,0,5475.54988776743,3.88796441734965,168.10817575969,0,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,51328032,733739,25392.486146997,362.987955451155,330642.714285714,627,163.572227785891,0.310183114251626
Bolivia,2022-01-27,841757,20824,6587,50,Lower middle income,Region of the Americas,11673029,6667.14285714286,45.7142857142857,72111.2746314603,1783.94142600006,571.157910868109,3.91623165797718,74053219,1224316,23901.7415437839,395.165598404566,435142.857142857,1253.57142857143,140.448615826576,0.404608208758437,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
Bosnia and Herzegovina,2022-01-27,341913,14243,2632,58,Upper middle income,European Region,3280815,2131.14285714286,41.7142857142857,104215.873190046,4341.29934177941,649.577271849482,12.7146107641808,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Botswana,2022-01-27,250746,2580,4842,15,Upper middle income,African Region,2351625,971.428571428572,5.14285714285714,106626.694307128,1097.1136979748,413.088214076892,2.18693760393649,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Brazil,2022-01-27,24789795,625390,229702,673,Upper middle income,Region of the Americas,212559409,170659.571428571,416.285714285714,116625.253695544,2942.18921167588,802.879403134638,1.95844407097366,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,132657560,2491132,130296.441633511,2446.79334701597,1049006,4009.57142857143,1030.33516561139,3.93820668507887
British Virgin Islands,2022-01-27,5809,49,0,0,High income,,30237,29.5714285714286,0.285714285714286,192115.61993584,1620.53113734828,977.9881790994,9.44916115071885,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,1974838,17115,,,24935.2857142857,50.5714285714286,,
Brunei,2022-01-27,16206,98,27,0,High income,Western Pacific Region,437483,31.4285714285714,0,37043.725127605,224.008704338226,71.8395261726088,0,190313649,2047555,150672.720808681,1621.06440855127,2224544,4521.71428571429,1761.18790638409,3.57987457929543,15525615,165527,7907.55948031045,84.306779351243,175258.714285714,376.857142857143,89.263369448297,0.191942172514436
Bulgaria,2022-01-27,923466,33017,9874,78,Upper middle income,European Region,6948445,8941.28571428571,71.2857142857143,132902.54150389,4751.71063453766,1286.80384090048,10.2592327183585,99727274,2324385,37564.6604382742,875.535144506387,690388.285714286,2851.57142857143,260.051242586049,1.0741125083773,138878480,1753245,149178.851236199,1883.28008079876,1695527.71428571,3186.42857142857,1821.28200608389,3.42276034294094
Burkina Faso,2022-01-27,20591,366,0,0,Low income,African Region,20903278,22.2857142857143,1.85714285714286,985.06081199322,17.5092155402612,1.06613490409085,0.0888445753409038,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
Burundi,2022-01-27,37265,38,95,0,Low income,African Region,11890781,56.7142857142857,0,3133.94048717237,3.19575307963371,4.7696014008067,0,1759333,40151,2268.02749992545,51.7602819645324,3050.85714285714,56.5714285714286,3.93298363547093,0.0729285221786144,7820654,162875,6981.72169830533,145.403174927759,12177.2857142857,231.857142857143,10.871011541732,0.206985508525603
